CLSID,ClassName
{2CC5E562-6C14-34A6-9D0B-E6FF949AE8FB},IID IRootDesigner
{2CC8FDB1-BC5E-4fbd-8012-E09CEA6C8050},IID IProviderCollection
{2CD0BD52-BCD5-4B89-B62C-EADC0C031E7D},IID IMFMediaEventGenerator
{2CD2D921-C447-44A7-A13C-4ADABFC247E3},IID IMFAttributes
{2CE15729-376F-4372-AD30-4148A6326EE8},IID IShellNavigationTarget
{2CE46480-1A08-11CF-AD63-00AA00614F3E},IID SelectedControls
{2CE46480-5176-4ef2-8581-7B534D2AC56E},IID SelectedControls
{2CE4D4CF-B278-4126-AD1E-B622DA2E8339},IID ISearch
{2CFB826F-F6BF-480D-A546-95A0381CC411},IID VSProject
{2CFEB2A8-1787-4A24-A941-C6EAEC39C842},IID IAnalogAudioComponentType
{2D2CC27B-E2FC-4ABD-909F-D1401DA6E82F},IID IQueryLinks
{2D39742A-C729-44C3-AC5B-85785D4C1C22},IID IVsHierarchicalOutput
{2D3A4C40-E711-11D0-94AB-0080C74C7E95},IID _MediaPlayerEvents
{2D53BDAA-798E-49E6-A1AA-74D01256F411},IID IWSManEx
{2D5F5267-CC7A-428C-A3D9-ADD7BD75AEBE},IID IImeWordRegistrationDialogLaunchRequest
{2D5FDED6-FE2A-437E-B25D-ED497D4C81D2},IID ISCRReportPartIDs
{2D62C034-6953-42F6-B8F7-8102FB84619A},IID IVSTDocumentDesignerSite
{2D7CDC3D-FA79-4DF3-9CD2-AACF65A2846E},IID IVsComponentSelectorDlg2
{2D7EF888-1D3C-484A-A906-9F49D99BB344},IID IWMPCDDVDWizardExternal
{2D8BD984-D7D3-4428-8311-6874207952C6},IID IVsdDynamicProperties
{2D91EEA1-9932-11D2-BE86-00A0C9A83DA1},IID IFileSearchBand
{2D950C7E-C30B-4D2B-AEB0-EE2ADFDBA941},IID DSSPanelEvents
{2D985674-231C-33D4-B14D-F3A6BD2EBE19},IID _SynchronizationAttribute
{2db48474-d18b-4315-b552-dc6cf5f651d5},IID IScriptedDiagnosticInformation
{2DB9FA90-9973-46CF-B310-9865B644699D},IID Internal_IWbemObjectSink
{2DBC46FE-B3DD-3858-AFC2-D3A2D492A588},IID _MemoryStream
{2DBDF061-439B-4822-9727-CA3ED918B658},IID IVsProjectCfg
{2DBE8CB0-5609-4962-BF20-F7AA6F2ECEC0},IID ISetupLogDB2
{2DBEC0A7-74C7-4B38-81EB-AA8EF0C24900},IID IInkDivisionResult
{2DCAE8AD-FDF1-4588-A688-622C4A6EEF42},IID IWMEncNetSource
{2DD80115-AD1E-41F6-A219-A4F4B583D1F9},IID IGamutMapModelPlugIn
{2DD81FE3-A83C-4DA9-A330-47249D345BA1},IID IEnumResources
{2DDBF3D4-8CB8-43CF-B1CA-834987325EE1},IID IInstanceMgrEvents
{2DDE1CEB-BEDD-4278-8D55-199FF7FBB644},IID ISettingInstance
{2DE0A190-A1A4-11D1-B382-00A0C911E8B2},IID IGenScriptletTLib
{2DE1D5E0-CA57-456F-815C-5902825A2795},IID IDebugExpressionEvaluator2
{2DE25EAA-6EF8-42D5-AEE9-185BC81B912D},IID IInkTablet
{2DEA7885-1846-411F-A41E-017A8FD778FF},IID _AcroAXDocEventSink
{2DEE47C8-704D-42A0-9983-FFEED659B64D},IID ITfContext_P
{2E01311B-C322-4B0A-BD77-B90CFDC8DCE7},IID IServerXMLHTTPRequest2
{2E037B27-CF8A-4ABD-B1E0-5704943BEA6F},IID IFaxServerNotify
{2E121723-EB62-476B-B55C-B14FCE7EACF5},IID IVMXCreator
{2E121724-EB62-476B-B55C-B14FCE7EACF5},IID IElevMgr
{2E133422-0037-4AAF-BD97-E7D2D9B6FA64},IID IWMMediaLibraryResultSetEventManager
{2E1BFD1C-5B26-4ACA-B97B-ED9D261BA3E7},IID IVsTextEditGeneral
{2E23BB3B-B011-451D-9484-50CBE7233615},IID ISetupObjectContext
{2E3BD64B-6A82-4DA0-B49E-92A8B4BD59F4},IID ICredentialBroker
{2E3BE3ED-2F22-3B20-9F92-BD29B79D6F42},IID _ZoneIdentityPermissionAttribute
{2E607D76-7654-47EA-AD92-C45309A31BD3},IID ISetupFeature
{2E6269B1-BA2A-46E1-8A01-71470B25320E},IID V7ONLY_IDebugLaunchMsvcmon2
{2E6A14E2-571C-11D3-B652-00C04F79498E},IID IMSVidOutputDeviceEvent
{2E758295-344B-48D6-86AC-BD81F89CB4B8},IID IVsTextViewIntellisenseHostProvider
{2E759B5B-556D-4009-B2E0-94531748FF81},IID IWMSmartPlaylistFragmentDesc
{2E9196BF-13BA-4DD4-91CA-6C571F281495},IID IServerXMLHTTPRequest
{2E922378-EE70-4CEB-BBAB-CE7CE4A04816},IID IWMPSubscriptionServiceExternal
{2E9A5206-2360-49DF-9D9B-1762B4BEAE77},IID _IDeviceManagerEvents
{2E9D9DCA-DD6E-4FEE-B704-FF1E06001F6E},IID ICreateResultSetsCallback
{2EA4C00D-7156-4F8E-B990-FB4271147617},IID IDebugJIT2
{2EA7A549-7BFF-4aae-BAB0-22D43111DE49},IID ISideShowPropVariantCollection
{2EAC6733-8D92-31D9-BE04-DC467EFC3EB1},IID _RegistryKey
{2EB1E945-18B8-4139-9B1A-D5D584818530},IID IMFClock
{2EBA43B6-38FC-47B8-ACC7-C9D17D3FE2FD},IID IWMPNodeFSBlendingHost
{2EBDEE67-3505-43f8-9946-EA44ABC8E5B0},IID IQueryParser
{2EC2E513-BF48-46CC-8AB6-173CAEBFBF6C},IID IVsdRootNode
{2EC892AF-9642-417F-B452-8AA1ACBFBA99},IID IVsInvisibleEditor
{2EC8EA69-8E64-4654-A177-E787D2F41FA1},IID ITipAutoCompleteState
{2ECAAE47-DE28-4B25-B5ED-DA468CC6B058},IID IWMEncPushDistribution
{2ED326ED-C4C0-434a-B4CE-FB0318D725A7},IID IShellIndexerAdmin
{2ED7290A-4DD5-4B46-BB26-4E4155E77FAA},IID IVBSAXContentHandler
{2ED7B280-B372-415E-862D-D7D9AEAFCD10},IID IVsLanguageClipboardOps
{2EE13FA1-8A02-3573-9AC9-4FEBD2CEAB45},IID _CodePropertySetValueReferenceExpression
{2EE1E9FA-0AFE-4348-A89F-ED9CB45C99CF},IID DTE2
{2EE48F22-AF3C-405F-8970-F71BE12EE9A2},IID IAutomaticUpdatesSettings
{2EF3DE1D-B12A-49D1-92C5-0B00798768F1},IID SnapIns
{2EFEC16E-EEC9-39A3-9D8A-5E72B5C14F78},IID _ComboBox
{2F01EB29-BD57-11D2-9238-00A02448799A},IID IDebugENCUpdateOnStaleCodeEvent2
{2F0F813F-4CE9-443E-8CA1-738CFAEEE149},IID IFaxDeviceIds
{2F205D9B-64A0-48D3-AB24-D25CD88CC36F},IID IDevicePackage
{2F218F95-4215-3CC6-8A51-BD2770C090E4},IID _ApplicationId
{2F248FAD-47C5-42a8-9672-61095D712258},IID ISideShowGadgetHost
{2F2EDB9C-86A7-4956-8510-683F91978404},IID VCCustomBuildTool
{2F328444-6E74-48B4-8B95-08015F9D65D9},IID IVsSimpleLibrary2
{2f3684d1-6926-4be1-aaec-190ccdb1b493},IID ISdoDatabaseInfo
{2f413257-2290-497b-aaf9-2629b75c1c82},IID IAutoUpdateInternal2
{2F43B9E6-386F-4AAE-BCA2-B4D5528B3350},IID ICancelEventArgs
{2F5A88E5-E1BE-4D51-9240-2FA39A69606F},IID IVixHandle2
{2F6C9673-7B26-42DE-8EB0-915DCD2A4F4C},IID IFaxInboundRoutingExtensions
{2F732065-EFF0-4C7C-8FC1-363851B1F1D7},IID iaudiographcallback
{2F7E44AF-6E52-4660-BC08-D8D542587D72},IID IMSVidFilePlayback2
{2F93ACD7-7354-4AEB-B289-0DB74D9EF87F},IID IControl
{2F9469A0-A470-11D0-8821-00A0C903B83C},IID ICertEncodeDateArray
{2FABA4C7-4DA9-4013-9697-20CC3FD40F85},IID ITaskService
{2FB21955-33A2-46A0-8F60-B475DC33FD5A},IID IPrintTicketService
{2FC35761-0F20-4AB5-80C7-856E9679F228},IID IKnownFolderManagerPriv
{2FC54DC9-922B-44EB-8CC0-BA182584DC4B},IID TextWindow
{2FD8CB67-E02C-45BD-A0DE-C869505AFA1A},IID ISystemSettings
{2FE9B39E-0062-41E5-A842-518E212C2CE0},IID IWMPVideoCompositor
{2FE9F084-1511-3052-BE7C-9010B522C10E},IID _QueryAccessibilityHelpEventArgs
{2FEE59F3-54F2-4909-9E1E-24E49244B2DA},IID IVsdBuildManager
{2FEF0210-9EBD-32C0-9BFD-24841AC0FCF7},IID IComponentChangeService
{2FF13037-7EF6-4F18-9190-E261EFB4D96A},IID ISplitButtonEditor
{2FF13038-7EF6-4F18-9190-E261EFB4D96A},IID _ISplitButtonEditorEvents
{30068F5C-D1A7-4E7D-A2C4-B47650918159},IID IWMMediaLibrary
{3017056D-9A91-4E90-937D-746C72ABBF4F},IID IPropertyStoreCache
{30176CFE-6F36-4EA4-BE65-A4B728FECE39},IID IItemSetOperationCallback
{3018E511-6282-41FC-8E1F-77AB1BDDE523},IID IVsPropertyFileOut
{301C060E-20D9-4587-9B03-F82ED9A9943C},IID IMSVidGraphSegmentUserInput
{30217F3C-E8FA-416B-ABA6-BF0BD3B79321},IID IFindInDocumentEvents
{3025F666-7891-33D7-AACD-23D169EF354E},IID _TimeZone
{302F0F55-1EDE-4777-9B38-115E1F229D56},IID IDebugDefaultPort2
{302FF09E-E50A-4B62-AA5D-5B8A6D3551E0},IID ICmOS
{30491A5B-A47E-4C9C-8204-18586648A277},IID IVsViewRangeClient
{304AD878-EB66-4F20-AC1E-011A98F65968},IID IDebugProviderCallback2
{3050F1D8-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLBodyElement
{3050F1D9-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLFontElement
{3050F1DA-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLAnchorElement
{3050F1DD-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLUListElement
{3050F1DE-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLOListElement
{3050F1E0-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLLIElement
{3050F1F0-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLBRElement
{3050F1F1-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDListElement
{3050F1F2-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDDElement
{3050F1F3-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDTElement
{3050F1F4-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLHRElement
{3050F1F5-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLParaElement
{3050F1F6-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLHeaderElement
{3050F1F7-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLFormElement
{3050F1FF-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLElement
{3050F200-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDivElement
{3050F202-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLBaseFontElement
{3050F203-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLMetaElement
{3050F204-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLBaseElement
{3050F205-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLLinkElement
{3050F206-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLIsIndexElement
{3050F207-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLNextIdElement
{3050F208-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLBlockElement
{3050F209-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLUnknownElement
{3050F20A-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLPhraseElement
{3050F20C-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLCommentElement
{3050F20E-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLListElement
{3050F211-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLOptionElement
{3050F212-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDivPosition
{3050F216-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDialog
{3050F218-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTextElement
{3050F21E-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTable
{3050F21F-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLElementCollection
{3050F220-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTxtRange
{3050F230-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTextContainer
{3050F23A-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTableCol
{3050F23B-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTableSection
{3050F23C-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTableRow
{3050F23D-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTableCell
{3050F240-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLImgElement
{3050F244-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLSelectElement
{3050F24F-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLObjectElement
{3050F25A-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLSelectionObject
{3050F25B-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLImgEvents
{3050F25E-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLStyle
{3050F25F-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLEmbedElement
{3050F260-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLDocumentEvents
{3050F265-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLAreaElement
{3050F266-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLMapElement
{3050F28B-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLScriptElement
{3050F29C-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLControlRange
{3050F29D-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLAnchorEvents
{3050F2A4-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLInputHiddenElement
{3050F2A6-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLInputTextElement
{3050F2A7-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLInputTextElementEvents
{3050F2AA-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTextAreaElement
{3050F2AD-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLInputFileElement
{3050F2AF-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLInputFileElementEvents
{3050F2B2-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLInputButtonElement
{3050F2B3-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLButtonElementEvents
{3050F2B5-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLMarqueeElement
{3050F2B8-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLMarqueeElementEvents
{3050F2BB-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLButtonElement
{3050F2BC-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLOptionButtonElement
{3050F2BD-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLOptionButtonElementEvents
{3050F2C2-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLInputImage
{3050F2C3-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLInputImageEvents
{3050F2E3-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLStyleSheet
{3050F2E5-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLStyleSheetRulesCollection
{3050F2EB-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTableCaption
{3050F302-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLSelectElementEvents
{3050F311-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLFrameBase
{3050F313-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLFrameElement
{3050F315-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLIFrameElement
{3050F319-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLFrameSetElement
{3050F322-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTitleElement
{3050F329-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLLabelEvents
{3050F32A-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLLabelElement
{3050F32D-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLEventObj
{3050F335-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLRuleStyle5
{3050F33A-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLStyle5
{3050F33B-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLCurrentStyle4
{3050F33C-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLElementEvents
{3050F357-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLStyleSheetRule
{3050F35C-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLScreen
{3050F35F-98B5-11CF-BB82-00AA00BDCE0B},IID ITimerService
{3050F360-98B5-11CF-BB82-00AA00BDCE0B},IID ITimer
{3050F361-98B5-11CF-BB82-00AA00BDCE0B},IID ITimerSink
{3050F364-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLFormElementEvents
{3050F366-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLAreaEvents
{3050F369-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLBGsound
{3050F375-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLStyleElement
{3050F376-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLFontNamesCollection
{3050F377-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLFontSizesCollection
{3050F378-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLOptionsHolder
{3050F37E-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLStyleSheetsCollection
{3050F383-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLAreasCollection
{3050F388-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDialog3
{3050F38A-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLNoShowElement
{3050F38C-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLOptionElementFactory
{3050F38E-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLImageElementFactory
{3050F3BA-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLMapEvents
{3050F3C4-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLObjectElementEvents
{3050F3CB-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLStyleElementEvents
{3050F3CC-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLLinkElementEvents
{3050F3CF-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLRuleStyle
{3050F3D1-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLStyleSheet2
{3050F3D5-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLStyleFontFace
{3050F3DB-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLCurrentStyle
{3050F3E2-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLScriptEvents
{3050F3E5-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLSpanFlow
{3050F3E7-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLFieldSetElement
{3050F3EA-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLLegendElement
{3050F3EE-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLFiltersCollection
{3050F3F2-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDatabinding
{3050F3F3-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLSpanElement
{3050F3FC-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLMimeTypesCollection
{3050F3FD-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLPluginsCollection
{3050F401-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLOpsProfile
{3050F407-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLTableEvents
{3050F40B-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTextRangeMetrics
{3050F413-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTableRowMetrics
{3050F434-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLElement2
{3050F485-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDocument3
{3050F48B-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLEventObj2
{3050F48F-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLUserDataOM
{3050F4A1-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTableRow2
{3050F4A2-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLStyle2
{3050F4A3-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLRect
{3050F4A4-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLRectCollection
{3050F4A6-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTextRangeMetrics2
{3050F4AC-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLRuleStyle2
{3050F4AD-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLTable2
{3050F4AE-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLWindow3
{3050F4B0-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDOMAttribute
{3050F4B1-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDOMTextNode
{3050F4B3-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLDataTransfer
{3050F4B7-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLGenericElement
{3050F4C0-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLPersistDataOM
{3050F4C3-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLAttributeCollection
{3050F4C5-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLPersistData
{3050F4C7-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLPersistEvents
{3050F4CD-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLObjectElement2
{3050F4CE-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLBookmarkCollection
{3050F4D0-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLUniqueName
{3050F4DF-98B5-11CF-BB82-00AA00BDCE0B},IID IHtmlDlgHelper
{3050F4E5-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLLinkElement2
{3050F4E6-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLIFrameElement2
{3050F4E9-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLControlElement
{3050F4EA-98B5-11CF-BB82-00AA00BDCE0B},IID HTMLControlElementEvents
{3050F4EB-98B5-11CF-BB82-00AA00BDCE0B},IID IHtmlFontNamesCollection
{3050F4F6-98B5-11CF-BB82-00AA00BDCE0B},IID IHTMLFormElement2
{3050F4FD-98B5-11CF-BB82-00AA00BDCE0B},IID IHTCDefaultDispatch
{3050F4FF-98B5-11CF-BB82-00AA00BDCE0B},IID IHTCEventBehavior
{3050F502-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLAnchorElement
{3050F503-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLAreaElement
{3050F504-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLBaseFontElement
{3050F506-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLBlockElement
{3050F507-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLBody
{3050F508-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLTableCaption
{3050F509-98B5-11CF-BB82-00AA00BDCE0B},IID DispIHTMLOptionButtonElement
{3050F50A-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLCommentElement
{3050F50B-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLDDElement
{3050F50C-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLDivElement
{3050F50D-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLDTElement
{3050F50F-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLDivPosition
{3050F510-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLFormElement
{3050F511-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLStyleElement
{3050F512-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLFontElement
{3050F513-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLFrameElement
{3050F514-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLFrameSetSite
{3050F515-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLHeaderElement
{3050F516-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLTitleElement
{3050F517-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLMetaElement
{3050F518-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLBaseElement
{3050F519-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLIsIndexElement
{3050F51A-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLNextIdElement
{3050F51B-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLIFrame
{3050F51C-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLImg
{3050F51D-98B5-11CF-BB82-00AA00BDCE0B},IID DispIHTMLInputImage
{3050F51E-98B5-11CF-BB82-00AA00BDCE0B},IID DispIHTMLInputButtonElement
{3050F51F-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLButtonElement
{3050F520-98B5-11CF-BB82-00AA00BDCE0B},IID DispIHTMLInputTextElement
{3050F521-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLTextAreaElement
{3050F522-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLLabelElement
{3050F523-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLLIElement
{3050F524-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLLinkElement
{3050F525-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLListElement
{3050F526-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLMapElement
{3050F527-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLMarqueeElement
{3050F528-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLNoShowElement
{3050F529-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLObjectElement
{3050F52A-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLOListElement
{3050F52B-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLOptionElement
{3050F52C-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLParaElement
{3050F52D-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLPhraseElement
{3050F52E-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLEmbed
{3050F530-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLScriptElement
{3050F531-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLSelectElement
{3050F532-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLTable
{3050F533-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLTableCol
{3050F534-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLTableSection
{3050F535-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLTableRow
{3050F536-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLTableCell
{3050F537-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLTextElement
{3050F538-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLUListElement
{3050F539-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLUnknownElement
{3050F53A-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLBRElement
{3050F53B-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLDListElement
{3050F53C-98B5-11CF-BB82-00AA00BDCE0B},IID DispHTMLBGsound
